,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,labels
327,bhajan/Roop Kumar Rathod - Shree Guru Charan Saroj Raj - Hanuman Chalisa.opus,1.3652426,0.34725785,0.35596195,0.2208895706253219,2.0200694,-1.8404638,2191.098463676933,2810.3895720971163,20.82881103087854,4738.44568233798,0.0264533520994177,0.0411324123941471,3
328,bhajan/Sadhana Sargam - Bada Natkhat.opus,1.2399186,0.2641428,0.34992647,0.2223643698194794,2.0272605,-10.224443,1604.3973308077111,1532.888842346665,21.19085156451493,2883.1524932840834,-0.0490171301261795,0.0470471773474227,3
329,bhajan/Sadhana Sargam - Jyot Se Jyot Jagate Chalo.opus,1.4697324,0.2673659,0.42270738,0.242204347015072,18.082766,2.033869,2440.3125264643245,2760.28248145449,21.362704497702264,4720.631637696604,-0.0319637925288804,0.0600049184604525,3
330,bhajan/Sanjay Mittal - Ati Kabhi Na Karna Pyare.opus,1.4763142,0.34897014,0.43424514,0.2458232116513064,3.5129902,-2.0197546,4250.415847413735,4110.827081614354,20.93760351619933,8438.200702303511,-0.0192622296339811,0.1107949076903905,3
331,bhajan/Sadhana Sargam - Tumhi Ho Mata.opus,1.3001896,0.3375731,0.39183652,0.2253315840658963,4.65207,-6.0339804,2760.827242495729,2369.2437225091758,22.36274886517951,4963.22264066241,0.006031750553144,0.0849809786868658,3
332,bhajan/Saindhavi - Sriman Narayana.opus,1.264535,0.3485062,0.35975736,0.207999151202714,1.4465108,-7.0131683,1719.5700581812143,2685.7943342555923,20.500764939314173,3320.9521615683825,0.023300614457085,0.0255858765351877,3
333,bhajan/Sadhana Sargam - Humko Man Ki Shakti Dena.opus,1.2944651,0.38030776,0.3941513,0.2209672553149605,4.01558,-0.06492446,3181.1521007355664,3034.772282886361,21.24575801539709,6175.010256986211,-0.0476129347210593,0.0839747948889265,3
334,bhajan/Sadhana Sargam - Yashomati Maiya Se.opus,1.3060145,0.33984676,0.4036482,0.2258740360826615,5.1238446,-2.4586406,2746.551591208771,2794.6709568374963,21.59045761840895,5325.271652603089,0.0283218420966117,0.0679900609642838,3
335,bhajan/Sanjay Mittal - Duniya Banane Wale.opus,1.5190494,0.31630233,0.47532427,0.2582095243793659,4.8324647,-1.4685788,2999.3366780539336,3174.6770913189243,20.910609725559567,6150.642034758862,-0.0098715427504253,0.076375591991012,3
336,bhajan/Sanjay Mittal - Laakhon Paapi Taar Diye.opus,1.3619139,0.32051155,0.4990727,0.2577087705334775,9.356258,-0.7599244,2239.60433070658,2624.886424448359,20.71415286974413,4541.645619858566,-0.0190176324527434,0.0499622331941237,3
337,bhajan/Sarvesh Kumar - Sai Hai Maata Sai Pita Hai.opus,1.2888838,0.40661207,0.40339798,0.2251384175891075,4.494081,2.2896533,2994.335017777538,3519.3280323505896,21.06970749814298,6725.483485170237,0.017103522810587,0.0687056261414654,3
338,bhajan/Sonu Nigam - Ashutosh Shashamk Shekhar.opus,1.2852378,0.39067686,0.4536183,0.2486280229419581,6.7813964,-3.5451703,2051.350586215681,1405.735069943667,21.43983773075734,3399.9496829073787,0.0265614732792495,0.0771196965309687,3
339,bhajan/Tripti Shakya - Ariri Mein Naachungi Gaaugi.opus,1.6195309,0.28732204,0.44439942,0.2540609011421945,1.9382542,-4.187878,2964.9799059160305,3236.358724471748,21.690524727737085,5804.580091792212,-0.0404151686112068,0.0687583771970445,3
340,bhajan/Tripti Shakya - Chalo Mummy Papa Ek Baar.opus,1.508146,0.34250087,0.42416263,0.2391049384320792,0.71547884,-5.71536,2208.9431054704182,2564.190815849792,21.385993162271436,4140.923481433784,0.0451211647444225,0.0557860542095943,3
341,bhajan/Tripti Shakya - Holi Fagan Mein Khelein Shyam Bihari.opus,1.3530934,0.36673597,0.6055715,0.2740022464322315,12.073655,4.046324,3530.648405292948,4295.840823787109,20.830841631284255,8080.985792273236,0.0038012172160832,0.0605480293291962,3
342,bhajan/Suresh Wadkar - Om Bhurbhuvas Swaha.opus,1.3191255,0.36537942,0.43760747,0.2422047969441726,5.7663636,-1.3521074,2728.1870077185804,3379.531184711079,21.235742386423382,5626.04542191128,-0.0184925549771072,0.0580729911123452,3
343,bhajan/Tripti Shakya - Hamein Bhi Bulana Baba.opus,1.3646449,0.36783165,0.42105812,0.2372003598100227,6.8767023,0.45892817,2194.703781656773,2676.9622949423847,21.49945714080671,4559.647484244082,-0.0159170331698407,0.0436779905327087,3
344,bhajan/Tripti Shakya - Khatu Wale Mere Shyam Baba.opus,1.5004644,0.29712015,0.43464157,0.2427431057257325,0.6596033,-7.9330993,2416.303939126766,2952.4697222437144,21.97540965697065,4756.816252452792,0.0078701540587592,0.0535117477176295,3
345,bhajan/Vikram Hazra - Dena Ho To Dijiye.opus,1.1735537,0.3246086,0.30595213,0.1934569760947043,4.851048,-2.7383494,1792.1279645624593,2744.073606119345,21.518432812028,3539.8324405871786,0.0142010796812958,0.0291389371959436,3
346,bhajan/Vipin Sachdeva - Mera Shyam Aajata Mere Samne.opus,1.3659236,0.4113328,0.47647783,0.2508071551944882,6.148608,3.0952244,2088.398241894402,2657.6748229416007,21.527935351615454,4090.346451282604,0.0068654438284429,0.0429803456709869,3
347,bhajan/Tripti Shakya - Vaae Nyare Ho Gaye Mere.opus,1.4823436,0.30484864,0.42305383,0.2449261609637721,2.2788424,-3.1492505,2751.504600321628,3182.932509205287,21.53511835303796,5317.930950852543,-0.0098931767153127,0.0628866974499437,3
348,bhajan/Tripti Shakya - Yashoda Tero Laal.opus,1.4651923,0.33085677,0.46067396,0.2493845123042899,0.76053303,-4.1366205,3461.125131482949,3633.676614860386,21.48920206640697,7378.245541311951,-0.0355954165144839,0.0761900275179282,3
349,bhajan/Tripti Shakya - Shyam Baba Ke Darbar.opus,1.467755,0.31778735,0.49658984,0.2533974975938387,8.388517,1.4866699,2879.7722012720724,3382.672137791165,22.22345660136939,6033.117658473085,-0.0185048461627828,0.0609660668285214,3
350,bhajan/Vipin Sachdeva - Shirdi Wale Sai Baba.opus,1.5376186,0.3863726,0.4056356,0.2294394085969504,3.150902,-1.3637569,2205.651442194563,2286.699671896617,22.469063118796992,4301.423605257454,-0.046034171875053,0.053177875772181,3
351,Bollywood_Romantic/Akhil - Duniyaa (From Luka Chuppi).opus,1.2272336,0.39574632,0.38298282,0.2243388476114819,20.534378,3.617873,1909.8691750904625,2729.586489183684,20.51756596172375,3969.1375389035193,0.0281772475860422,0.032461479904836,4
352,Bollywood_Romantic/AR Rahman - Enna Sona (From OK Jaanu).opus,1.0594994,0.36125603,0.33421323,0.1909924700551251,6.088215,-2.5761702,1941.5348409216003,3022.458958613736,19.83947320044853,4297.75284260126,0.016228849908155,0.0279554934465941,4
353,Bollywood_Romantic/Abhijeet Srivastava - Chashni (From Bharat).opus,1.2973086,0.39704987,0.43567327,0.2388527291988296,11.389784,-0.3334614,2673.200975744613,3522.5987957115103,20.666845111812208,6043.362529913252,-0.0391065277728702,0.0427710749665812,4
354,Bollywood_Romantic/Akhil - Duniyaa.opus,1.2272336,0.39574632,0.38298282,0.2243388476114819,20.534378,3.617873,1909.8691750904625,2729.586489183684,20.51756596172375,3969.1375389035193,0.0281772475860422,0.032461479904836,4
355,Bollywood_Romantic/AR Rahman - Enna Sona.opus,1.1579475,0.4096499,0.39337206,0.2225102834891512,6.436698,-0.6624465,1919.0697113712365,2948.266101274724,20.876200352940188,4205.357448142238,0.0179450706885313,0.0290813500826305,4
356,Bollywood_Romantic/Alka Yagnik - Agar Tum Saath Ho.opus,1.2231939,0.34520704,0.33950573,0.198770927524858,8.663614,-1.2733045,1191.9752915995575,1591.9727487215046,20.63206232787418,2382.1134937531515,0.0132573760943573,0.024774535469424,4
357,Bollywood_Romantic/Alka Yagnik - Agar Tum Saath Ho (From Tamasha).opus,1.2231939,0.34520704,0.33950573,0.198770927524858,8.663614,-1.2733045,1191.9752915995575,1591.9727487215046,20.63206232787418,2382.1134937531515,0.0132573760943573,0.024774535469424,4
358,Bollywood_Romantic/Akhil Sachdeva - Tera Ban Jaunga (From Kabir Singh).opus,1.1987469,0.3732645,0.40435615,0.2251857958667086,10.8702345,0.37526205,2555.57810683269,3317.995788160384,20.636430879269557,5510.966629041654,-0.0115978779941862,0.0446095342994465,4
359,Bollywood_Romantic/Amaal Mallik - Chale Aana (From De De Pyaar De).opus,1.1978415,0.3769455,0.3940783,0.2242519472943188,12.707416,2.3503242,2862.2269797692334,3749.072701328436,20.82664562365202,6815.077325924469,-0.0296212385767496,0.0470932090873328,4
360,Bollywood_Romantic/Amaal Mallik - Soch Na Sake.opus,1.2286563,0.35893774,0.43847662,0.2370042120806625,14.396058,3.2715278,2174.651350507388,2921.62042283259,20.774774223796918,4825.527711587047,-0.0129028853890816,0.0393342470943863,4
361,Bollywood_Romantic/Arijit Singh - Raabta (Title Track) [From Raabta].opus,1.2263441,0.33169413,0.4167785,0.2349193881851725,8.621862,-0.49091983,2665.311578870754,3299.623237643579,21.22259541087936,5650.537284637473,0.0201400485382121,0.0473565511710337,4
362,Bollywood_Romantic/Arijit Singh - Khairiyat.opus,1.1859944,0.37258166,0.40428075,0.2249454288689628,12.55813,0.82642835,2276.2540367573906,3374.6037215772963,20.90636049428584,4997.07602512725,0.0293018191871352,0.0352628980736724,4
363,Bollywood_Romantic/Arijit Singh - Ghungroo (From War).opus,1.3591528,0.50028104,0.53078556,0.2557206755139017,15.88398,4.0062203,2595.691209081074,3328.804916706534,19.177010626211818,5880.80504636044,-0.0025131237764334,0.0420195946681054,4
364,Bollywood_Romantic/Arijit Singh - Gerua.opus,1.2588558,0.30558768,0.4326406,0.2429565407596545,14.450024,2.1186175,2550.0608424726342,3394.174779340625,20.883166193305705,5540.011093063343,-0.0040942273907905,0.0461251157253939,4
365,Bollywood_Romantic/Arijit Singh - Pal Pal Dil Ke Paas- Title Track.opus,1.2961618,0.33669022,0.3756977,0.2200184201369,8.274791,-1.5667481,3452.1602716378334,3834.236001593476,21.741049280391444,7909.400069441746,-0.0323350934046143,0.0648506205749096,4
366,Bollywood_Romantic/Arijit Singh - Itni Si Baat Hain (From Azhar).opus,1.27004,0.36578098,0.4438995,0.2409499533738664,2.4790318,-3.33137,3011.4221138412204,3814.286374009584,20.84843565006388,6865.166167911268,0.0029603654508141,0.0479340508947854,4
367,Bollywood_Romantic/Arijit Singh - Palat - Tera Hero Idhar Hai (From Main Tera Hero).opus,1.3766682,0.38218135,0.48054093,0.2485636685982221,6.5123024,1.4114712,4246.662989766403,4784.870968089998,21.29988341156887,9813.685058920546,-0.0138195978103897,0.0743597628612319,4
368,Bollywood_Romantic/Arijit Singh - Kabhi Jo Baadal Barse.opus,1.1392407,0.3231005,0.31201193,0.2008986666331403,7.664909,1.2695602,3137.185688663554,3599.2240519086986,21.89258630056468,7204.542196218227,0.0246287645895906,0.0600178481478611,4
369,Bollywood_Romantic/Ami Mishra - Hasi - Female Version.opus,1.1816336,0.27985585,0.3423756,0.21128262738843,12.589675,-1.5066625,1794.8606423850508,2528.5175652576054,22.048717445976145,3426.3588411787323,0.0480526787505374,0.0332972088528507,4
370,Bollywood_Romantic/Arko - Nazm Nazm.opus,1.1402208,0.36026138,0.35524392,0.2086908240059137,11.50531,0.115941435,2437.785692501623,3136.581373884153,20.021261636155955,5463.806354693771,0.0543985340045139,0.0422317060245266,4
371,Bollywood_Romantic/Atif Aslam - O Saathi.opus,1.2705655,0.3666861,0.3572299,0.2167402002304723,11.0167265,1.947492,2692.037789822417,3597.383450836492,21.10006204204356,6327.619204425711,0.0090484389472323,0.047102027627766,4
372,Bollywood_Romantic/Arijit Singh - Tujhe Kitna Chahne Lage (From Kabir Singh).opus,1.1675264,0.3616356,0.34665003,0.2121755728789854,16.775034,3.1794176,2219.218421815784,3365.2735983190605,20.815730135348,5155.075755448214,-0.0438493624467902,0.0305865254998876,4
373,Bollywood_Romantic/Arko - Dariya.opus,1.1553284,0.34295604,0.3182621,0.2050482725940654,8.409293,-2.7395003,2640.96028793742,3321.8639486271745,21.6257729559356,6112.043481008088,-0.0237384806903276,0.0461771564861953,4
374,Bollywood_Romantic/Atif Aslam - Dil Diyan Gallan.opus,1.2495975,0.44222808,0.37813005,0.2255215361901162,13.552098,3.355782,1785.939973296844,2855.7982082893054,20.778544966928536,3636.517003327997,0.0170992946220652,0.0262211844537239,4
375,Bollywood_Romantic/Atif Aslam - Jeena Jeena (From Badlapur).opus,1.2261128,0.38075194,0.3234174,0.2047401853871444,10.184586,2.0859625,2354.2326922803936,3366.921997795328,21.61869672408214,5260.844281635982,0.0316487409342164,0.034129937660219,4
376,Bollywood_Romantic/Ash King - Nazar Na Lag Jaaye (From Stree).opus,1.2943906,0.4102486,0.44231865,0.236053392485326,10.038565,1.504929,2866.7254132024946,3855.547039886019,21.03291002396649,6635.825798248093,0.0315997290006882,0.0424957146042314,4
377,Bollywood_Romantic/Ash King - I Love You.opus,1.3354813,0.40737888,0.45516366,0.2454709103814465,16.405777,2.9244144,2399.1620871307223,3002.457683383188,21.573594338926195,5802.613468817969,-0.0128061556099903,0.0397762140941316,4
378,Bollywood_Romantic/Arijit Singh - Ve Maahi.opus,1.3543739,0.35684216,0.3911025,0.2259925321857147,8.706649,2.0101764,2734.918416627768,3468.4592759100983,20.849154613165098,6066.681934992624,0.0896359212384763,0.0493423620942987,4
379,Bollywood_Romantic/Atif Aslam - Tere Sang Yaara.opus,1.2647684,0.3593467,0.39007103,0.2266386065774667,9.733475,-0.9344515,2120.7785050290363,2780.8633281350067,21.66711499753644,4358.155777820668,-0.0031350740506664,0.0392638009057571,4
380,Bollywood_Romantic/Ash King - Baarish.opus,1.1510139,0.34129187,0.40031576,0.2212815178649496,15.178509,1.0850829,2578.1420320769794,3131.762194003129,19.574552464777963,6018.376946955669,0.0451253220460942,0.047670790474213,4
381,Bollywood_Romantic/Ayushmann Khurrana - Mere Liye Tum Kaafi Ho (From Shubh Mangal Zyada Saavdhan).opus,1.459151,0.42847797,0.46989068,0.2472445723302222,16.758423,2.2266328,2846.191171824656,3462.580346327529,19.742702393496906,6359.396543505046,-0.0328575102782838,0.0504723642667507,4
382,Bollywood_Romantic/Dhvani Bhanushali - Vaaste.opus,1.3074903,0.37462547,0.33192006,0.2069344738167362,16.261225,4.033479,3065.095646019436,3713.3240561681937,20.62122647091782,7229.31330283301,0.0134206492861982,0.0561837616942342,4
383,Bollywood_Romantic/Ayushmann Khurrana - Nazm Nazm feat Ayushmann Khurana.opus,1.2365676,0.329176,0.35799342,0.2116399010063296,10.80596,1.8839939,2784.0845144814207,3522.387056963622,22.17169667760255,6414.686753967139,-0.0025271436734383,0.0475109450151839,4
384,Bollywood_Romantic/Badshah - Genda Phool (feat Payal Dev).opus,1.5166306,0.4581186,0.40111026,0.2359200406874042,8.759968,-1.9851993,2782.9104569118267,3459.327240337091,19.591925864519546,6148.097290931434,-0.0168094729926063,0.0494793102667317,4
385,Bollywood_Romantic/Gajendra Verma - Tera Ghata.opus,1.416272,0.43891904,0.3741805,0.2230026022535974,14.274171,-0.044950016,1752.6259807169845,2554.7094318926,20.46281970635855,3530.9839174586327,-0.0153390711809934,0.0270418160397269,4
386,Bollywood_Romantic/Jawad Ahmad - Samjhawan.opus,1.2574922,0.35726506,0.36281714,0.2148428181914114,3.2229264,-0.62244546,3297.552666093298,3932.477343147733,21.582849988636703,7458.347691464101,-0.0067646564922302,0.0616284313312439,4
387,Bollywood_Romantic/Javed-Mohsin - Pal.opus,1.1543798,0.3034573,0.37750956,0.2173686564957415,10.811346,-1.1393598,3188.237505327128,4207.275203669066,21.7081376426173,7575.802741339786,0.0341462200998175,0.0492857072972384,4
388,Bollywood_Romantic/Jubin Nautiyal - Humnava Mere.opus,1.147319,0.40096474,0.39817214,0.2215540172538564,12.67579,2.8957732,2234.631272657263,3288.158417904709,20.416810971654325,4897.253816793893,0.0090713110508607,0.0348944716125954,4
389,Bollywood_Romantic/Lucky Ali - Aahista Aahista.opus,1.4416492,0.45136154,0.60905254,0.2661530946012195,11.327031,4.548437,2462.7717188928414,3355.209795107557,19.71045160176273,5705.9580648872525,0.013779503954414,0.0381066252253029,4
390,Bollywood_Romantic/Kumar Sanu - Tu Mile Dil Khile - Sad.opus,1.3070337,0.3206334,0.4435994,0.2424119799159268,0.30989647,-14.037243,2530.996844125837,2676.540494936168,19.453289769214024,4694.3883709314905,-0.0115314140652623,0.0613717057172438,4
391,Bollywood_Romantic/Karan Sehmbi - Photo (From Luka Chuppi).opus,1.3675162,0.3964614,0.396129,0.2319397031382605,13.58558,2.0413084,2386.5960991242314,3104.7956916306557,20.37901958086881,5202.993898863227,0.0278069496572111,0.0415825258161163,4
392,Bollywood_Romantic/Jigar Saraiya - Gulabi.opus,1.177499,0.42517832,0.43314302,0.2335371920962951,6.3404384,0.48162484,3522.5805766185003,4276.99556392594,19.958779216216545,8269.145181707474,-0.0210492530117103,0.0561842031470324,4
393,Bollywood_Romantic/Jubin Nautiyal - Tujhe Kitna Chahein Aur (Film Version) [From Kabir Singh].opus,1.1306405,0.40843222,0.33983308,0.2016497671296571,11.750381,1.2374701,2435.735835169931,3176.194307013132,20.433970865771126,5313.675617750882,-0.0251193205515477,0.0414121431910825,4
394,Bollywood_Romantic/KK - Khuda Jaane.opus,1.4702785,0.40331244,0.40466687,0.2364432099047783,9.217032,2.7230537,1715.9325217153685,2145.0282763838795,21.77736941897976,3725.538072397969,-0.0125158525882402,0.0355003479595863,4
395,Bollywood_Romantic/Meet Bros - Girl I Need You (From Baaghi) (feat Arijit Singh).opus,1.2125154,0.43578616,0.3701245,0.2153568978149645,16.002544,4.2304616,2727.1706502311818,3845.283637736196,21.02251101354868,6331.399393686815,0.0576791855211963,0.0393621836237183,4
396,Bollywood_Romantic/Neha Kakkar - Bheegi Bheegi.opus,1.1387484,0.35875624,0.40203634,0.2284698970743764,9.882161,-1.3186035,2358.110614926356,3101.179519006605,21.765278559930547,5320.249476840006,-0.0303875536050854,0.0417816444030012,4
397,Bollywood_Romantic/Meet Bros - Ik Mulaqaat.opus,1.3137944,0.3404818,0.43950295,0.239924238437624,9.49016,1.629934,3304.9421388027667,3982.249707040196,20.575593369354824,7622.347985692771,-0.0297503123079771,0.0588268181543136,4
398,Bollywood_Romantic/Mohit Chauhan - Tum Se Hi.opus,1.266249,0.3717225,0.38116202,0.2137537227306836,5.3658834,-1.8386309,1962.6708479288095,2225.9785678988424,19.621439079451235,4392.47198944182,-0.0461132867235735,0.0430963001375147,4
399,Bollywood_Romantic/Neha Kakkar - Mile Ho Tum (Reprise).opus,1.1431509,0.31596053,0.27076712,0.1850054202763278,8.365815,-1.3273764,2277.3197079686047,2979.4843097891435,22.792147446137506,5162.8552770322085,0.0006420933536352,0.0388005730564608,4
400,Bollywood_Romantic/Pritam - Channa Mereya.opus,1.2600812,0.4043949,0.42237583,0.23824287196387,15.331228,4.0196614,2578.2030327767206,3658.7988226205066,19.681557853157127,5484.049076792337,0.036461528990875,0.0408112741666022,4
401,Bollywood_Romantic/Pritam - Mehrama (From Love Aaj Kal).opus,1.1594601,0.37448204,0.38053262,0.2173989035474819,10.839759,-2.1830966,1770.249895514684,2503.7602473455177,19.952576626842603,3251.691745298664,0.0567203494635491,0.0345801944017196,4
402,Bollywood_Romantic/Payal Dev - Tum Hi Aana (From Marjaavaan).opus,1.1241927,0.38925472,0.34499392,0.2060632374507678,14.479495,2.0380852,1704.876208968349,2613.976482952855,20.617976905685328,3240.030713144227,0.0578100795185229,0.0295963203530763,4
403,Bollywood_Romantic/Pritam - Mehrama - Extended.opus,1.2216731,0.41300783,0.4231516,0.2302180444494211,16.985352,1.7126852,2036.5634170365363,2783.655786521195,19.73714930964493,3761.855259608201,0.0443240461704239,0.038851885561931,4
404,Bollywood_Romantic/Palak Muchhal - Kaun Tujhe (From MSDhoni - The Untold Story).opus,1.166247,0.35413983,0.39318323,0.2211693646983741,11.628689,2.4661744,2080.07833792287,3054.249880452146,20.870203511046856,4926.822870526223,0.0350326256813826,0.0340429748059332,4
405,Bollywood_Romantic/Neha Kakkar - Oh Humsafar (From Oh Humsafar).opus,1.2988724,0.36201993,0.33800045,0.2099004879917937,12.035482,2.5566113,2572.7713921958184,3389.2365742482552,21.47925300489274,5823.768610797289,-0.0042629904573225,0.040613935654051,4
406,Bollywood_Romantic/Rahat Fateh Ali Khan - Ajj Din Chadheya (From Love Aaj Kal ).opus,1.528081,0.37327996,0.48642138,0.2573194978573519,12.461336,2.7408946,1834.342277545348,2158.6200857211734,20.31152316976981,3814.902983352704,-0.0024794757917353,0.0438184768802984,4
407,Bollywood_Romantic/Priya Saraiya - Sun Saathiya.opus,1.2182894,0.3656468,0.4248726,0.2270429928086631,10.677182,1.3832387,2733.4741658943526,3717.718816939156,20.75839525437951,6398.384741252753,0.0500935882728235,0.0422741170556031,4
408,Bollywood_Romantic/Pritam - Shayad (From Love Aaj Kal).opus,1.1764356,0.34175962,0.35600936,0.2140461342262131,9.769082,-0.066828296,2069.432769900312,2915.508150314281,20.613614225748908,4131.019772078077,0.0204818358120959,0.0379300069658159,4
409,Bollywood_Romantic/Rahat Fateh Ali Khan - Tere Bin (From Simmba).opus,1.3924243,0.3872468,0.4464197,0.242770562788819,13.537023,3.1662924,2386.4673041134,3014.2862997655275,20.91071024769255,5202.0143207750825,0.0358078472933056,0.0447823624861867,4
410,Bollywood_Romantic/Rahat Fateh Ali Khan - Teri Ore.opus,1.364413,0.35622367,0.4821281,0.2557041175109923,8.797352,1.557475,3084.394942690732,3628.903592219565,20.77861569875549,6655.182205763366,0.0045733292867391,0.0614948250149763,4
411,Bollywood_Romantic/Rochak Kohli - Tu Hi Yaar Mera (From Pati Patni Aur Woh).opus,1.2769123,0.4156447,0.37015712,0.2216177359510419,11.075665,0.40996307,2116.371228191959,3140.050173788766,21.16550018863404,4376.682234141335,0.0595346910136991,0.0289693815059622,4
412,Bollywood_Romantic/Pritam - Mehrama.opus,1.3064791,0.41084895,0.4493051,0.2329217696794733,12.4069,-0.42503598,1909.5054393037872,2625.837703644656,19.820133811835436,3458.235884114776,0.0458627696329504,0.0385443556680779,4
413,Bollywood_Romantic/Sanjay Leela Bhansali - Thode Badmash.opus,1.179806,0.33796275,0.43583512,0.2273904229167587,4.6150713,-1.841862,2037.4863129900468,2698.235630762593,20.923144300600462,4110.883556862414,-0.0067586439679042,0.0410323169635302,4
414,Bollywood_Romantic/Pritam - Shayad - Reprise.opus,1.1982709,0.3935965,0.422005,0.2296117551222266,19.43932,2.125702,2156.518568541165,2817.694005512756,19.42334529658207,4015.954514953988,0.0126321334965429,0.0426777854426855,4
415,Bollywood_Romantic/Pritam - Shayad.opus,1.2737846,0.3646675,0.41421843,0.2253208242492198,12.775649,1.7427543,2126.772824097535,2920.500910756846,20.102808117725765,4117.20158849183,0.0049742119742955,0.0406543198766193,4
416,Bollywood_Romantic/Sachet Tandon - Mere Sohneya (From Kabir Singh).opus,1.2050999,0.36373985,0.40670276,0.2342469202069628,16.090195,1.9077976,2985.010112237994,3647.120952963624,21.56927975575734,6968.071831597223,-0.0034194975124972,0.050394128870081,4
417,Bollywood_Romantic/Sreeram - Subhanallah.opus,1.2325171,0.32583869,0.384238,0.2267011062129151,2.9909923,-1.4814025,3045.547482151055,3847.977315593882,21.810850805031397,7384.812535035143,-0.0082855203020987,0.0505109698738195,4
418,Bollywood_Romantic/Shreya Ghoshal - Suna Suna.opus,1.3505934,0.28788406,0.332875,0.2102052930014338,4.6230216,-12.691563,2298.1090158186125,2668.9587831335443,23.70271180027848,4260.2427690403465,-0.0176427108204093,0.0567179600519114,4
419,Bollywood_Romantic/Sonu Nigam - Saathiya.opus,1.3762809,0.40973976,0.55721533,0.2613976623541442,2.0921535,-0.8901316,3662.6694165229214,4203.549482072442,20.66708515770745,8622.70553792232,-0.015714576449345,0.0694063614090375,4
420,Bollywood_Romantic/Shaan - Aao Milo Chalo.opus,1.2543263,0.40881023,0.42512873,0.2419802556115264,13.016026,2.8914268,2857.039535507609,3700.789897537048,20.51459239803143,6328.899229160211,0.0237223334414895,0.0441804652395801,4
421,Bollywood_Romantic/Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.3988609,0.37885442,0.43789113,0.2383977265251941,1.8791729,-6.003555,2231.959788406499,2735.91107369767,20.93539942867113,4550.728678697137,-0.0062132417675979,0.0462832695468191,4
422,Bollywood_Romantic/Shaan - Chand Sifarish.opus,1.4902654,0.44557273,0.48230067,0.2467442322121264,5.9691243,1.5823647,2071.999410938904,2319.93079959202,19.598235709917063,4472.463532359568,0.0083163860952706,0.0461826580830937,4
423,Bollywood_Romantic/Sunidhi Chauhan - Lae Dooba.opus,1.0184579,0.27533126,0.25631294,0.1719476587549261,10.06637,-4.698829,2039.463641556055,2834.6984206283914,20.17088549745165,4559.070211086422,-0.0745573447162132,0.0321323247707383,4
424,Bollywood_Romantic/Vishal Mishra - Sajna Ve.opus,1.1527773,0.43397895,0.3713798,0.2153723589172372,8.581957,0.058266383,2431.8911964839244,3218.065283409323,21.21156440982093,5691.386757734531,-0.0233865400384947,0.0431235781475244,4
425,Bollywood_Romantic/Ved Sharma - Malang (Title Track) [From Malang - Unleash The Madness].opus,1.2866124,0.3949201,0.427071,0.2355616370256469,13.624192,2.1192677,2909.224151478767,3569.271994907638,20.470990227025005,6661.068310476798,0.011843898394105,0.0501476445393477,4
426,Bollywood_Romantic/Vishal Mishra - Manjha.opus,1.3043555,0.45989594,0.35102883,0.2102431812003204,11.715147,2.6670384,2213.433337695604,3012.89720431694,19.65597123039242,4619.627241628917,-0.0068733220451359,0.0362946683965348,4
427,Bollywood_Romantic/Tochi Raina - Kabira.opus,1.3615267,0.39446008,0.3734355,0.2268081423930868,11.405204,3.3313787,1651.5278363546754,2069.154800553756,21.19134950002216,3517.257706374085,0.0181557075428289,0.0359390743954321,4
428,Bollywood_Romantic/Vishal-Shekhar - Zehnaseeb.opus,1.2536296,0.41220802,0.36563796,0.2215966863521953,8.431733,1.1021494,2204.287591779983,2953.698030578548,21.00562696872337,4559.509988205808,0.0330775146841807,0.0385269479228094,4
429,Bollywood_Romantic/Tanishk Bagchi - Makhna.opus,1.2344577,0.39398462,0.41189304,0.2213820573391986,8.277489,0.16249609,2940.7378787156035,3588.5869407719774,20.56071559967413,7197.743803497534,-0.0223291055039502,0.0450034443466215,4
430,Bollywood_Romantic/Vishal Mishra - Kaise Hua (From Kabir Singh).opus,1.175248,0.4462379,0.3460881,0.2140266383587211,10.72663,3.644379,2967.08097795487,4144.467852984366,20.00870598630193,7163.399214704279,-0.0056440045318911,0.0425259831101798,4
431,Bollywood_Romantic/Vishal Mishra - Nai Lagda (From Notebook).opus,1.1772918,0.3948385,0.3631702,0.220869579319771,8.396319,1.9652411,2249.269515708777,3330.082444934706,20.545101648771865,4712.246643578697,0.0010124497424701,0.0372675232872038,4
432,sufi/Abida Parveen - Aaqa - Coke Studio Season 9.opus,1.2481112,0.39053455,0.36567682,0.2182812694229777,10.019216,1.4858203,2610.409178668896,3285.0572213603123,21.67909353628905,6041.201141913468,0.057984501874527,0.0449004229508432,5
433,sufi/AR Rahman - Piya Milenge.opus,1.5071403,0.47324654,0.5469739,0.2587862342235742,6.7344317,3.4457588,3227.3556542372976,3771.21344671216,19.92181008642488,6919.22587970787,0.0188080654494748,0.0596860170019012,5
434,sufi/Abida Parveen - Chaap Tilak.opus,1.251656,0.36051023,0.42595991,0.2320163118600893,4.313017,-1.6412035,2629.7199601031,3016.9319600840167,20.993149075909454,5560.597481260697,-0.0186564960608346,0.0542239454992474,5
